Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2022-07-01 00:00,27,9,18,0,0,0
2022-07-01 00:15,21,8,13,0,0,0
2022-07-01 00:30,18,7,11,0,0,0
2022-07-01 00:45,35,14,21,0,0,0
2022-07-01 01:00,21,10,11,0,0,0
2022-07-01 01:15,15,6,9,0,0,0
2022-07-01 01:30,27,7,20,0,0,0
2022-07-01 01:45,11,3,8,0,0,0
2022-07-01 02:00,15,3,12,0,0,0
2022-07-01 02:15,14,4,10,0,0,0
2022-07-01 02:30,4,2,2,0,0,0
2022-07-01 02:45,8,1,7,0,0,0
2022-07-01 03:00,9,1,8,0,0,0
2022-07-01 03:15,5,0,5,0,0,0
2022-07-01 03:30,7,1,6,0,0,0
2022-07-01 03:45,10,2,8,0,0,0
2022-07-01 04:00,7,1,6,0,0,0
2022-07-01 04:15,5,2,3,0,0,0
2022-07-01 04:30,7,5,2,0,0,0
2022-07-01 04:45,8,4,4,0,0,0
2022-07-01 05:00,5,5,0,0,0,0
2022-07-01 05:15,8,5,3,0,0,0
2022-07-01 05:30,19,13,6,0,0,0
2022-07-01 05:45,16,9,7,0,0,0
2022-07-01 06:00,28,20,8,0,0,0
2022-07-01 06:15,28,19,9,0,0,0
2022-07-01 06:30,36,22,14,0,0,0
2022-07-01 06:45,69,49,20,0,0,0
2022-07-01 07:00,73,45,28,0,0,0
2022-07-01 07:15,90,54,36,0,0,0
2022-07-01 07:30,117,61,56,0,0,0
2022-07-01 07:45,214,109,105,0,0,0
2022-07-01 08:00,271,155,116,0,0,0
2022-07-01 08:15,184,114,70,0,0,0
2022-07-01 08:30,188,111,77,0,0,0
2022-07-01 08:45,202,109,93,0,0,0
2022-07-01 09:00,169,97,72,0,0,0
2022-07-01 09:15,155,82,73,0,0,0
2022-07-01 09:30,167,100,67,0,0,0
2022-07-01 09:45,219,118,101,0,0,0
2022-07-01 10:00,247,136,111,0,0,0
2022-07-01 10:15,121,61,60,0,0,0
2022-07-01 10:30,117,68,49,0,0,0
2022-07-01 10:45,144,78,66,0,0,0
2022-07-01 11:00,137,70,67,0,0,0
2022-07-01 11:15,134,59,75,0,0,0
2022-07-01 11:30,162,68,94,0,0,0
2022-07-01 11:45,196,109,87,0,0,0
2022-07-01 12:00,226,115,111,0,0,0
2022-07-01 12:15,162,91,71,0,0,0
