Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2022-06-01 00:00,7,5,2,0,0,0
2022-06-01 00:15,15,5,10,0,0,0
2022-06-01 00:30,8,2,6,0,0,0
2022-06-01 00:45,4,0,4,0,0,0
2022-06-01 01:00,2,1,1,0,0,0
2022-06-01 01:15,5,1,4,0,0,0
2022-06-01 01:30,2,0,2,0,0,0
2022-06-01 01:45,3,2,1,0,0,0
2022-06-01 02:00,1,1,0,0,0,0
2022-06-01 02:15,4,0,4,0,0,0
2022-06-01 02:30,4,1,3,0,0,0
2022-06-01 02:45,0,0,0,0,0,0
2022-06-01 03:00,2,1,1,0,0,0
2022-06-01 03:15,0,0,0,0,0,0
2022-06-01 03:30,0,0,0,0,0,0
2022-06-01 03:45,0,0,0,0,0,0
2022-06-01 04:00,0,0,0,0,0,0
2022-06-01 04:15,4,2,2,0,0,0
2022-06-01 04:30,0,0,0,0,0,0
2022-06-01 04:45,4,2,2,0,0,0
2022-06-01 05:00,1,1,0,0,0,0
2022-06-01 05:15,3,3,0,0,0,0
2022-06-01 05:30,12,10,2,0,0,0
2022-06-01 05:45,24,16,8,0,0,0
2022-06-01 06:00,19,11,8,0,0,0
2022-06-01 06:15,37,28,9,0,0,0
2022-06-01 06:30,51,29,22,0,0,0
2022-06-01 06:45,78,48,30,0,0,0
2022-06-01 07:00,87,64,23,0,0,0
2022-06-01 07:15,169,129,40,0,0,0
2022-06-01 07:30,310,257,53,0,0,0
2022-06-01 07:45,223,154,69,0,0,0
2022-06-01 08:00,205,158,47,0,0,0
2022-06-01 08:15,188,129,59,0,0,0
2022-06-01 08:30,164,115,49,0,0,0
2022-06-01 08:45,246,182,64,0,0,0
2022-06-01 09:00,127,89,38,0,0,0
2022-06-01 09:15,127,97,30,0,0,0
2022-06-01 09:30,190,142,48,0,0,0
2022-06-01 09:45,205,162,43,0,0,0
2022-06-01 10:00,130,91,39,0,0,0
2022-06-01 10:15,133,97,36,0,0,0
2022-06-01 10:30,145,107,38,0,0,0
2022-06-01 10:45,154,103,51,0,0,0
2022-06-01 11:00,136,87,49,0,0,0
