Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2023-05-01 00:00,81,1,30,13,9,26,2,0,0,0,0,0,0,0
2023-05-01 00:15,77,3,30,14,9,21,0,0,0,0,0,0,0,0
2023-05-01 00:30,73,2,22,11,15,22,1,0,0,0,0,0,0,0
2023-05-01 00:45,60,3,20,10,7,20,0,0,0,0,0,0,0,0
2023-05-01 01:00,57,1,17,13,6,18,2,0,0,0,0,0,0,0
2023-05-01 01:15,57,3,12,15,5,20,2,0,0,0,0,0,0,0
2023-05-01 01:30,47,1,10,14,6,15,1,0,0,0,0,0,0,0
2023-05-01 01:45,40,1,6,17,1,15,0,0,0,0,0,0,0,0
2023-05-01 02:00,40,1,4,11,2,22,0,0,0,0,0,0,0,0
2023-05-01 02:15,68,2,8,18,4,36,0,0,0,0,0,0,0,0
2023-05-01 02:30,32,0,11,7,3,11,0,0,0,0,0,0,0,0
2023-05-01 02:45,28,4,4,6,0,12,2,0,0,0,0,0,0,0
2023-05-01 03:00,35,0,7,12,4,12,0,0,0,0,0,0,0,0
2023-05-01 03:15,20,0,3,8,0,9,0,0,0,0,0,0,0,0
2023-05-01 03:30,28,1,4,10,0,12,1,0,0,0,0,0,0,0
2023-05-01 03:45,12,1,2,4,0,4,1,0,0,0,0,0,0,0
2023-05-01 04:00,13,0,4,2,2,4,1,0,0,0,0,0,0,0
2023-05-01 04:15,31,3,3,9,2,14,0,0,0,0,0,0,0,0
2023-05-01 04:30,17,1,2,4,2,8,0,0,0,0,0,0,0,0
2023-05-01 04:45,12,0,1,3,0,8,0,0,0,0,0,0,0,0
2023-05-01 05:00,13,1,1,4,1,6,0,0,0,0,0,0,0,0
2023-05-01 05:15,15,0,4,3,0,8,0,0,0,0,0,0,0,0
2023-05-01 05:30,19,1,9,4,0,5,0,0,0,0,0,0,0,0
2023-05-01 05:45,21,2,7,6,0,6,0,0,0,0,0,0,0,0
2023-05-01 06:00,8,2,2,1,0,3,0,0,0,0,0,0,0,0
2023-05-01 06:15,22,1,9,5,1,6,0,0,0,0,0,0,0,0
2023-05-01 06:30,20,1,4,5,0,10,0,0,0,0,0,0,0,0
2023-05-01 06:45,17,0,10,1,1,5,0,0,0,0,0,0,0,0
2023-05-01 07:00,9,0,4,3,0,1,1,0,0,0,0,0,0,0
2023-05-01 07:15,17,0,14,0,0,3,0,0,0,0,0,0,0,0
2023-05-01 07:30,18,1,15,0,0,2,0,0,0,0,0,0,0,0
2023-05-01 07:45,31,0,19,2,2,7,1,0,0,0,0,0,0,0
2023-05-01 08:00,25,0,10,3,6,5,1,0,0,0,0,0,0,0
2023-05-01 08:15,32,0,16,2,2,12,0,0,0,0,0,0,0,0
2023-05-01 08:30,26,0,14,2,0,10,0,0,0,0,0,0,0,0
2023-05-01 08:45,38,0,20,2,5,11,0,0,0,0,0,0,0,0
2023-05-01 09:00,42,0,27,7,4,4,0,0,0,0,0,0,0,0
2023-05-01 09:15,56,0,33,4,8,10,1,0,0,0,0,0,0,0
2023-05-01 09:30,82,1,45,8,7,21,0,0,0,0,0,0,0,0
2023-05-01 09:45,133,3,71,14,11,33,1,0,0,0,0,0,0,0
2023-05-01 10:00,93,0,47,9,9,28,0,0,0,0,0,0,0,0
2023-05-01 10:15,133,7,73,6,10,37,0,0,0,0,0,0,0,0
2023-05-01 10:30,164,1,85,21,8,49,0,0,0,0,0,0,0,0
2023-05-01 10:45,206,2,104,33,14,50,3,0,0,0,0,0,0,0
