Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2022-09-01 00:00,43,0,11,9,4,19,0,0,0,0,0,0,0,0
2022-09-01 00:15,48,3,13,9,1,21,1,0,0,0,0,0,0,0
2022-09-01 00:30,25,1,12,1,3,8,0,0,0,0,0,0,0,0
2022-09-01 00:45,32,2,9,6,4,10,1,0,0,0,0,0,0,0
2022-09-01 01:00,17,0,8,3,3,3,0,0,0,0,0,0,0,0
2022-09-01 01:15,19,0,5,2,4,7,1,0,0,0,0,0,0,0
2022-09-01 01:30,24,3,6,4,1,10,0,0,0,0,0,0,0,0
2022-09-01 01:45,22,1,7,7,2,4,1,0,0,0,0,0,0,0
2022-09-01 02:00,8,0,5,2,0,1,0,0,0,0,0,0,0,0
2022-09-01 02:15,16,0,2,4,3,7,0,0,0,0,0,0,0,0
2022-09-01 02:30,5,0,2,0,1,1,1,0,0,0,0,0,0,0
2022-09-01 02:45,4,0,3,1,0,0,0,0,0,0,0,0,0,0
2022-09-01 03:00,5,0,3,1,0,1,0,0,0,0,0,0,0,0
2022-09-01 03:15,9,0,2,3,1,3,0,0,0,0,0,0,0,0
2022-09-01 03:30,15,1,3,4,1,6,0,0,0,0,0,0,0,0
2022-09-01 03:45,5,0,2,1,1,1,0,0,0,0,0,0,0,0
2022-09-01 04:00,7,1,3,0,0,3,0,0,0,0,0,0,0,0
2022-09-01 04:15,6,0,4,0,2,0,0,0,0,0,0,0,0,0
2022-09-01 04:30,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2022-09-01 04:45,14,0,7,1,0,6,0,0,0,0,0,0,0,0
2022-09-01 05:00,16,0,8,2,1,5,0,0,0,0,0,0,0,0
2022-09-01 05:15,27,2,13,3,2,7,0,0,0,0,0,0,0,0
2022-09-01 05:30,46,0,31,1,5,9,0,0,0,0,0,0,0,0
2022-09-01 05:45,50,0,26,4,3,17,0,0,0,0,0,0,0,0
2022-09-01 06:00,82,1,32,7,1,39,2,0,0,0,0,0,0,0
2022-09-01 06:15,133,0,77,14,6,36,0,0,0,0,0,0,0,0
2022-09-01 06:30,143,1,81,5,7,49,0,0,0,0,0,0,0,0
2022-09-01 06:45,237,1,138,8,17,73,0,0,0,0,0,0,0,0
2022-09-01 07:00,227,0,123,10,16,78,0,0,0,0,0,0,0,0
2022-09-01 07:15,412,1,218,17,54,120,2,0,0,0,0,0,0,0
2022-09-01 07:30,639,0,309,36,72,220,2,0,0,0,0,0,0,0
2022-09-01 07:45,569,7,285,28,53,196,0,0,0,0,0,0,0,0
2022-09-01 08:00,392,2,217,11,42,118,2,0,0,0,0,0,0,0
2022-09-01 08:15,423,2,163,8,100,149,1,0,0,0,0,0,0,0
2022-09-01 08:30,305,2,161,17,28,96,1,0,0,0,0,0,0,0
2022-09-01 08:45,328,5,189,5,42,85,2,0,0,0,0,0,0,0
2022-09-01 09:00,236,4,137,5,25,64,1,0,0,0,0,0,0,0
2022-09-01 09:15,226,4,115,16,17,74,0,0,0,0,0,0,0,0
2022-09-01 09:30,236,5,116,16,18,79,2,0,0,0,0,0,0,0
2022-09-01 09:45,242,5,131,14,22,70,0,0,0,0,0,0,0,0
2022-09-01 10:00,194,3,93,14,12,70,2,0,0,0,0,0,0,0
2022-09-01 10:15,212,1,127,7,9,67,1,0,0,0,0,0,0,0
2022-09-01 10:30,229,0,133,6,27,60,3,0,0,0,0,0,0,0
2022-09-01 10:45,232,0,121,10,19,80,2,0,0,0,0,0,0,0
2022-09-01 11:00,204,3,92,13,19,77,0,0,0,0,0,0,0,0
2022-09-01 11:15,261,4,116,19,23,99,0,0,0,0,0,0,0,0
2022-09-01 11:30,208,0,99,14,16,79,0,0,0,0,0,0,0,0
2022-09-01 11:45,240,5,120,10,17,88,0,0,0,0,0,0,0,0
2022-09-01 12:00,247,0,128,14,14,91,0,0,0,0,0,0,0,0
2022-09-01 12:15,291,1,152,17,22,97,2,0,0,0,0,0,0,0
2022-09-01 12:30,265,2,115,23,16,108,1,0,0,0,0,0,0,0
2022-09-01 12:45,294,0,142,14,24,114,0,0,0,0,0,0,0,0
2022-09-01 13:00,335,1,167,24,25,117,1,0,0,0,0,0,0,0
2022-09-01 13:15,305,2,148,16,13,125,1,0,0,0,0,0,0,0
2022-09-01 13:30,276,0,124,19,15,118,0,0,0,0,0,0,0,0
2022-09-01 13:45,342,1,137,34,20,148,2,0,0,0,0,0,0,0
2022-09-01 14:00,377,2,142,49,22,161,1,0,0,0,0,0,0,0
2022-09-01 14:15,276,0,124,16,15,118,3,0,0,0,0,0,0,0
2022-09-01 14:30,310,0,138,24,20,128,0,0,0,0,0,0,0,0
2022-09-01 14:45,368,1,188,19,23,134,3,0,0,0,0,0,0,0
2022-09-01 15:00,300,2,130,23,13,130,2,0,0,0,0,0,0,0
2022-09-01 15:15,308,1,143,21,15,127,1,0,0,0,0,0,0,0
2022-09-01 15:30,375,1,190,18,36,126,4,0,0,0,0,0,0,0
2022-09-01 15:45,444,2,193,44,30,172,3,0,0,0,0,0,0,0
2022-09-01 16:00,429,0,207,30,43,143,6,0,0,0,0,0,0,0
2022-09-01 16:15,392,0,192,29,35,135,1,0,0,0,0,0,0,0
2022-09-01 16:30,482,2,215,32,47,182,4,0,0,0,0,0,0,0
2022-09-01 16:45,478,2,211,45,34,183,3,0,0,0,0,0,0,0
2022-09-01 17:00,479,1,211,43,42,182,0,0,0,0,0,0,0,0
2022-09-01 17:15,432,4,187,44,38,158,1,0,0,0,0,0,0,0
2022-09-01 17:30,433,2,191,44,35,161,0,0,0,0,0,0,0,0
2022-09-01 17:45,421,0,185,48,26,159,3,0,0,0,0,0,0,0
2022-09-01 18:00,380,1,169,34,19,154,3,0,0,0,0,0,0,0
2022-09-01 18:15,392,0,203,25,31,133,0,0,0,0,0,0,0,0
2022-09-01 18:30,305,1,119,37,16,130,2,0,0,0,0,0,0,0
2022-09-01 18:45,373,2,157,39,38,135,2,0,0,0,0,0,0,0
2022-09-01 19:00,290,3,113,44,11,118,1,0,0,0,0,0,0,0
2022-09-01 19:15,288,0,130,28,17,112,1,0,0,0,0,0,0,0
2022-09-01 19:30,239,3,95,30,16,94,1,0,0,0,0,0,0,0
2022-09-01 19:45,260,1,90,35,15,119,0,0,0,0,0,0,0,0
2022-09-01 20:00,238,1,102,21,28,84,2,0,0,0,0,0,0,0
2022-09-01 20:15,218,1,97,26,18,75,1,0,0,0,0,0,0,0
2022-09-01 20:30,142,0,46,15,6,74,1,0,0,0,0,0,0,0
2022-09-01 20:45,149,1,58,22,5,63,0,0,0,0,0,0,0,0
2022-09-01 21:00,149,2,54,17,4,72,0,0,0,0,0,0,0,0
2022-09-01 21:15,157,1,63,19,11,63,0,0,0,0,0,0,0,0
2022-09-01 21:30,127,0,46,15,12,54,0,0,0,0,0,0,0,0
2022-09-01 21:45,114,0,37,16,9,51,1,0,0,0,0,0,0,0
2022-09-01 22:00,117,1,35,22,7,47,5,0,0,0,0,0,0,0
2022-09-01 22:15,122,0,45,16,5,56,0,0,0,0,0,0,0,0
2022-09-01 22:30,93,1,32,11,8,41,0,0,0,0,0,0,0,0
2022-09-01 22:45,114,1,33,24,7,48,1,0,0,0,0,0,0,0
2022-09-01 23:00,67,1,21,12,4,27,2,0,0,0,0,0,0,0
2022-09-01 23:15,50,0,15,9,1,25,0,0,0,0,0,0,0,0
2022-09-01 23:30,34,0,11,4,1,18,0,0,0,0,0,0,0,0
2022-09-01 23:45,56,0,16,11,3,26,0,0,0,0,0,0,0,0
2022-09-02 00:00,39,1,9,7,4,16,2,0,0,0,0,0,0,0
2022-09-02 00:15,38,0,6,8,5,17,2,0,0,0,0,0,0,0
2022-09-02 00:30,21,1,6,3,2,7,2,0,0,0,0,0,0,0
2022-09-02 00:45,20,0,9,3,2,6,0,0,0,0,0,0,0,0
2022-09-02 01:00,18,0,4,5,1,8,0,0,0,0,0,0,0,0
2022-09-02 01:15,16,0,2,4,1,9,0,0,0,0,0,0,0,0
2022-09-02 01:30,5,0,3,0,0,2,0,0,0,0,0,0,0,0
2022-09-02 01:45,8,0,3,3,0,2,0,0,0,0,0,0,0,0
2022-09-02 02:00,6,1,1,1,0,3,0,0,0,0,0,0,0,0
2022-09-02 02:15,13,0,6,2,2,3,0,0,0,0,0,0,0,0
2022-09-02 02:30,7,0,3,1,2,1,0,0,0,0,0,0,0,0
2022-09-02 02:45,5,0,2,0,1,1,1,0,0,0,0,0,0,0
2022-09-02 03:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-09-02 03:15,5,0,1,1,1,2,0,0,0,0,0,0,0,0
2022-09-02 03:30,7,0,3,1,0,3,0,0,0,0,0,0,0,0
