Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2022-05-01 00:00,43,13,30,0,0,0
2022-05-01 00:15,29,11,18,0,0,0
2022-05-01 00:30,36,19,17,0,0,0
2022-05-01 00:45,32,6,26,0,0,0
2022-05-01 01:00,19,3,16,0,0,0
2022-05-01 01:15,27,11,16,0,0,0
2022-05-01 01:30,18,2,16,0,0,0
2022-05-01 01:45,13,4,9,0,0,0
2022-05-01 02:00,20,6,14,0,0,0
2022-05-01 02:15,22,10,12,0,0,0
2022-05-01 02:30,16,6,10,0,0,0
2022-05-01 02:45,13,0,13,0,0,0
2022-05-01 03:00,22,13,9,0,0,0
2022-05-01 03:15,9,1,8,0,0,0
2022-05-01 03:30,11,1,10,0,0,0
2022-05-01 03:45,14,9,5,0,0,0
2022-05-01 04:00,6,0,6,0,0,0
2022-05-01 04:15,15,4,11,0,0,0
2022-05-01 04:30,8,1,7,0,0,0
2022-05-01 04:45,7,0,7,0,0,0
2022-05-01 05:00,3,2,1,0,0,0
2022-05-01 05:15,4,1,3,0,0,0
2022-05-01 05:30,4,4,0,0,0,0
2022-05-01 05:45,9,5,4,0,0,0
2022-05-01 06:00,4,3,1,0,0,0
2022-05-01 06:15,7,4,3,0,0,0
2022-05-01 06:30,5,2,3,0,0,0
2022-05-01 06:45,5,3,2,0,0,0
2022-05-01 07:00,7,6,1,0,0,0
2022-05-01 07:15,4,1,3,0,0,0
2022-05-01 07:30,10,4,6,0,0,0
2022-05-01 07:45,7,4,3,0,0,0
2022-05-01 08:00,10,9,1,0,0,0
2022-05-01 08:15,4,3,1,0,0,0
2022-05-01 08:30,11,7,4,0,0,0
2022-05-01 08:45,11,7,4,0,0,0
2022-05-01 09:00,23,14,9,0,0,0
2022-05-01 09:15,20,16,4,0,0,0
2022-05-01 09:30,31,17,14,0,0,0
2022-05-01 09:45,35,19,16,0,0,0
2022-05-01 10:00,42,27,15,0,0,0
2022-05-01 10:15,41,19,22,0,0,0
2022-05-01 10:30,60,25,35,0,0,0
2022-05-01 10:45,49,30,19,0,0,0
