Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2021-08-01 00:00,33,16,17,0,0,0
2021-08-01 00:15,27,9,18,0,0,0
2021-08-01 00:30,32,13,19,0,0,0
2021-08-01 00:45,24,10,14,0,0,0
2021-08-01 01:00,16,5,11,0,0,0
2021-08-01 01:15,16,2,14,0,0,0
2021-08-01 01:30,8,0,8,0,0,0
2021-08-01 01:45,14,3,11,0,0,0
2021-08-01 02:00,25,5,20,0,0,0
2021-08-01 02:15,10,4,6,0,0,0
2021-08-01 02:30,10,4,6,0,0,0
2021-08-01 02:45,18,7,11,0,0,0
2021-08-01 03:00,8,5,3,0,0,0
2021-08-01 03:15,5,2,3,0,0,0
2021-08-01 03:30,7,1,6,0,0,0
2021-08-01 03:45,6,3,3,0,0,0
2021-08-01 04:00,2,0,2,0,0,0
2021-08-01 04:15,4,3,1,0,0,0
2021-08-01 04:30,3,1,2,0,0,0
2021-08-01 04:45,1,1,0,0,0,0
2021-08-01 05:00,5,3,2,0,0,0
2021-08-01 05:15,3,0,3,0,0,0
2021-08-01 05:30,9,5,4,0,0,0
2021-08-01 05:45,2,1,1,0,0,0
2021-08-01 06:00,6,2,4,0,0,0
2021-08-01 06:15,5,1,4,0,0,0
2021-08-01 06:30,8,3,5,0,0,0
2021-08-01 06:45,8,3,5,0,0,0
2021-08-01 07:00,2,1,1,0,0,0
2021-08-01 07:15,4,2,2,0,0,0
2021-08-01 07:30,9,6,3,0,0,0
2021-08-01 07:45,6,5,1,0,0,0
2021-08-01 08:00,9,5,4,0,0,0
2021-08-01 08:15,18,12,6,0,0,0
2021-08-01 08:30,12,9,3,0,0,0
2021-08-01 08:45,21,13,8,0,0,0
2021-08-01 09:00,19,10,9,0,0,0
2021-08-01 09:15,31,18,13,0,0,0
2021-08-01 09:30,17,13,4,0,0,0
2021-08-01 09:45,39,22,17,0,0,0
2021-08-01 10:00,34,19,15,0,0,0
2021-08-01 10:15,34,26,8,0,0,0
2021-08-01 10:30,52,33,19,0,0,0
2021-08-01 10:45,39,23,16,0,0,0
2021-08-01 11:00,55,29,26,0,0,0
2021-08-01 11:15,40,20,20,0,0,0
2021-08-01 11:30,41,20,21,0,0,0
2021-08-01 11:45,45,24,21,0,0,0
2021-08-01 12:00,64,30,34,0,0,0
2021-08-01 12:15,83,44,39,0,0,0
2021-08-01 12:30,54,35,19,0,0,0
2021-08-01 12:45,62,30,32,0,0,0
2021-08-01 13:00,52,31,21,0,0,0
2021-08-01 13:15,75,36,39,0,0,0
2021-08-01 13:30,61,30,31,0,0,0
2021-08-01 13:45,81,39,42,0,0,0
2021-08-01 14:00,61,34,27,0,0,0
2021-08-01 14:15,85,42,43,0,0,0
2021-08-01 14:30,69,41,28,0,0,0
2021-08-01 14:45,72,39,33,0,0,0
2021-08-01 15:00,69,32,37,0,0,0
2021-08-01 15:15,82,42,40,0,0,0
2021-08-01 15:30,80,40,40,0,0,0
2021-08-01 15:45,84,42,42,0,0,0
2021-08-01 16:00,58,28,30,0,0,0
2021-08-01 16:15,73,38,35,0,0,0
2021-08-01 16:30,88,36,52,0,0,0
2021-08-01 16:45,86,36,50,0,0,0
2021-08-01 17:00,55,12,43,0,0,0
2021-08-01 17:15,19,4,15,0,0,0
2021-08-01 17:30,61,23,38,0,0,0
2021-08-01 17:45,85,39,46,0,0,0
2021-08-01 18:00,71,34,37,0,0,0
