Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2021-05-01 00:00,20,7,13,0,0,0
2021-05-01 00:15,10,5,5,0,0,0
2021-05-01 00:30,14,9,5,0,0,0
2021-05-01 00:45,14,9,5,0,0,0
2021-05-01 01:00,14,5,9,0,0,0
2021-05-01 01:15,13,6,7,0,0,0
2021-05-01 01:30,12,5,7,0,0,0
2021-05-01 01:45,9,2,7,0,0,0
2021-05-01 02:00,6,3,3,0,0,0
2021-05-01 02:15,6,3,3,0,0,0
2021-05-01 02:30,5,5,0,0,0,0
2021-05-01 02:45,4,2,2,0,0,0
2021-05-01 03:00,3,0,3,0,0,0
2021-05-01 03:15,2,1,1,0,0,0
2021-05-01 03:30,4,2,2,0,0,0
2021-05-01 03:45,6,3,3,0,0,0
2021-05-01 04:00,2,1,1,0,0,0
2021-05-01 04:15,1,1,0,0,0,0
2021-05-01 04:30,0,0,0,0,0,0
2021-05-01 04:45,0,0,0,0,0,0
2021-05-01 05:00,1,1,0,0,0,0
2021-05-01 05:15,3,1,2,0,0,0
2021-05-01 05:30,5,2,3,0,0,0
2021-05-01 05:45,6,6,0,0,0,0
2021-05-01 06:00,3,3,0,0,0,0
2021-05-01 06:15,4,2,2,0,0,0
2021-05-01 06:30,4,2,2,0,0,0
2021-05-01 06:45,5,2,3,0,0,0
2021-05-01 07:00,3,0,3,0,0,0
2021-05-01 07:15,4,0,4,0,0,0
2021-05-01 07:30,7,3,4,0,0,0
2021-05-01 07:45,11,6,5,0,0,0
2021-05-01 08:00,12,3,9,0,0,0
2021-05-01 08:15,12,8,4,0,0,0
2021-05-01 08:30,13,10,3,0,0,0
2021-05-01 08:45,25,18,7,0,0,0
2021-05-01 09:00,22,12,10,0,0,0
2021-05-01 09:15,21,9,12,0,0,0
2021-05-01 09:30,27,12,15,0,0,0
2021-05-01 09:45,37,15,22,0,0,0
2021-05-01 10:00,26,15,11,0,0,0
2021-05-01 10:15,43,25,18,0,0,0
2021-05-01 10:30,47,29,18,0,0,0
2021-05-01 10:45,64,32,32,0,0,0
2021-05-01 11:00,59,33,26,0,0,0
2021-05-01 11:15,61,37,24,0,0,0
2021-05-01 11:30,48,29,19,0,0,0
2021-05-01 11:45,63,32,31,0,0,0
2021-05-01 12:00,78,35,43,0,0,0
2021-05-01 12:15,76,56,20,0,0,0
2021-05-01 12:30,81,35,46,0,0,0
2021-05-01 12:45,61,33,28,0,0,0
2021-05-01 13:00,76,31,45,0,0,0
2021-05-01 13:15,75,40,35,0,0,0
2021-05-01 13:30,81,33,48,0,0,0
2021-05-01 13:45,83,37,46,0,0,0
2021-05-01 14:00,82,47,35,0,0,0
2021-05-01 14:15,79,43,36,0,0,0
2021-05-01 14:30,78,34,44,0,0,0
2021-05-01 14:45,79,42,37,0,0,0
2021-05-01 15:00,77,34,43,0,0,0
2021-05-01 15:15,83,43,40,0,0,0
2021-05-01 15:30,103,57,46,0,0,0
2021-05-01 15:45,88,50,38,0,0,0
2021-05-01 16:00,97,50,47,0,0,0
2021-05-01 16:15,87,40,47,0,0,0
2021-05-01 16:30,104,33,71,0,0,0
2021-05-01 16:45,81,25,56,0,0,0
2021-05-01 17:00,79,25,54,0,0,0
2021-05-01 17:15,90,27,63,0,0,0
2021-05-01 17:30,80,30,50,0,0,0
2021-05-01 17:45,85,44,41,0,0,0
2021-05-01 18:00,82,29,53,0,0,0
2021-05-01 18:15,79,24,55,0,0,0
2021-05-01 18:30,84,31,53,0,0,0
2021-05-01 18:45,79,20,59,0,0,0
2021-05-01 19:00,60,21,39,0,0,0
2021-05-01 19:15,67,23,44,0,0,0
2021-05-01 19:30,54,19,35,0,0,0
2021-05-01 19:45,57,23,34,0,0,0
2021-05-01 20:00,53,24,29,0,0,0
2021-05-01 20:15,45,22,23,0,0,0
2021-05-01 20:30,29,10,19,0,0,0
2021-05-01 20:45,33,15,18,0,0,0
2021-05-01 21:00,46,20,26,0,0,0
2021-05-01 21:15,31,20,11,0,0,0
2021-05-01 21:30,38,10,28,0,0,0
2021-05-01 21:45,27,13,14,0,0,0
2021-05-01 22:00,29,9,20,0,0,0
2021-05-01 22:15,14,2,12,0,0,0
2021-05-01 22:30,17,5,12,0,0,0
2021-05-01 22:45,22,11,11,0,0,0
2021-05-01 23:00,18,6,12,0,0,0
2021-05-01 23:15,10,4,6,0,0,0
2021-05-01 23:30,14,4,10,0,0,0
2021-05-01 23:45,16,7,9,0,0,0
2021-05-02 00:00,16,4,12,0,0,0
2021-05-02 00:15,13,3,10,0,0,0
2021-05-02 00:30,21,13,8,0,0,0
2021-05-02 00:45,24,10,14,0,0,0
2021-05-02 01:00,15,4,11,0,0,0
2021-05-02 01:15,12,5,7,0,0,0
2021-05-02 01:30,11,6,5,0,0,0
2021-05-02 01:45,5,1,4,0,0,0
2021-05-02 02:00,9,7,2,0,0,0
2021-05-02 02:15,9,2,7,0,0,0
