Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2021-08-01 00:00,9,2,7,0,0,0
2021-08-01 00:15,4,0,4,0,0,0
2021-08-01 00:30,8,1,7,0,0,0
2021-08-01 00:45,5,1,4,0,0,0
2021-08-01 01:00,5,1,4,0,0,0
2021-08-01 01:15,8,3,5,0,0,0
2021-08-01 01:30,0,0,0,0,0,0
2021-08-01 01:45,4,3,1,0,0,0
2021-08-01 02:00,2,0,2,0,0,0
2021-08-01 02:15,10,5,5,0,0,0
2021-08-01 02:30,9,5,4,0,0,0
2021-08-01 02:45,6,1,5,0,0,0
2021-08-01 03:00,3,0,3,0,0,0
2021-08-01 03:15,1,0,1,0,0,0
2021-08-01 03:30,6,2,4,0,0,0
2021-08-01 03:45,2,0,2,0,0,0
2021-08-01 04:00,2,2,0,0,0,0
2021-08-01 04:15,2,0,2,0,0,0
2021-08-01 04:30,2,0,2,0,0,0
2021-08-01 04:45,1,0,1,0,0,0
2021-08-01 05:00,0,0,0,0,0,0
2021-08-01 05:15,1,0,1,0,0,0
2021-08-01 05:30,3,2,1,0,0,0
2021-08-01 05:45,1,0,1,0,0,0
2021-08-01 06:00,0,0,0,0,0,0
2021-08-01 06:15,1,1,0,0,0,0
2021-08-01 06:30,4,1,3,0,0,0
2021-08-01 06:45,1,1,0,0,0,0
2021-08-01 07:00,1,1,0,0,0,0
2021-08-01 07:15,1,1,0,0,0,0
2021-08-01 07:30,4,3,1,0,0,0
2021-08-01 07:45,3,2,1,0,0,0
2021-08-01 08:00,3,2,1,0,0,0
2021-08-01 08:15,10,9,1,0,0,0
2021-08-01 08:30,5,5,0,0,0,0
2021-08-01 08:45,8,4,4,0,0,0
2021-08-01 09:00,8,6,2,0,0,0
2021-08-01 09:15,9,7,2,0,0,0
2021-08-01 09:30,8,5,3,0,0,0
2021-08-01 09:45,10,6,4,0,0,0
2021-08-01 10:00,12,7,5,0,0,0
2021-08-01 10:15,10,6,4,0,0,0
2021-08-01 10:30,22,11,11,0,0,0
2021-08-01 10:45,20,14,6,0,0,0
2021-08-01 11:00,17,13,4,0,0,0
2021-08-01 11:15,22,18,4,0,0,0
2021-08-01 11:30,18,8,10,0,0,0
2021-08-01 11:45,18,8,10,0,0,0
2021-08-01 12:00,28,14,14,0,0,0
2021-08-01 12:15,30,12,18,0,0,0
2021-08-01 12:30,22,12,10,0,0,0
2021-08-01 12:45,29,14,15,0,0,0
2021-08-01 13:00,36,18,18,0,0,0
2021-08-01 13:15,32,23,9,0,0,0
2021-08-01 13:30,31,15,16,0,0,0
2021-08-01 13:45,28,15,13,0,0,0
2021-08-01 14:00,33,17,16,0,0,0
2021-08-01 14:15,22,10,12,0,0,0
2021-08-01 14:30,43,23,20,0,0,0
2021-08-01 14:45,26,15,11,0,0,0
